,Шифр расценки и коды ресурсов,Наименование работ и затрат,Ед. изм.,Unnamed: 3,Наименование СПГЗ,ID,КПГЗ,Единица измерения,Unnamed: 8
4925,6.52-1-3,Разборка фундаментов железобетонных,1 м3,1,Демонтаж пандуса в рамках благоустройства территории,91741619.0,02.03.03.12 ОБУСТРОЙСТВО ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
4926,6.52-1-3,Разборка фундаментов железобетонных,1 м3,1,Демонтаж пандуса в рамках ремонтно-восстановительных работ на объектах благоустройства,91742665.0,02.06.05.06 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
4927,6.52-1-3,Разборка фундаментов железобетонных,1 м3,1,Замена пандуса в рамках благоустройства территории,91743575.0,02.03.03.12 ОБУСТРОЙСТВО ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
4928,6.52-1-3,Разборка фундаментов железобетонных,1 м3,1,Замена пандуса в рамках ремонтно-восстановительных работ на объектах благоустройства,91739183.0,02.06.05.06 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
4929,6.52-1-3,Разборка фундаментов железобетонных,1 м3,1,Демонтаж опорной плиты в рамках обустройства объекта,160769866.0,02.03.09 УСТРОЙСТВО ПЛОСКОСТНЫХ ПАРКОВОК И СПЕЦИАЛИЗИРОВАННЫХ СТОЯНОК,Штука,
4930,6.52-1-3,Разборка фундаментов железобетонных,1 м3,1,Замена опорной плиты в рамках обустройства объекта,160769201.0,02.03.09 УСТРОЙСТВО ПЛОСКОСТНЫХ ПАРКОВОК И СПЕЦИАЛИЗИРОВАННЫХ СТОЯНОК,Штука,
4931,6.52-1-3,Разборка фундаментов железобетонных,1 м3,1,Демонтаж подпорной стены в рамках благоустройства территории,91742526.0,02.03.03.08 ОБУСТРОЙСТВО ТЕРРИТОРИЙ ЭЛЕМЕНТАМИ ОРГАНИЗАЦИИ РЕЛЬЕФА,Погонный метр,
4932,6.52-1-3,Разборка фундаментов железобетонных,1 м3,1,Демонтаж подпорной стены в рамках ремонтно-восстановительных работ на объектах благоустройства,91742772.0,02.06.05.07 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ ОРГАНИЗАЦИИ РЕЛЬЕФА ТЕРРИТОРИЙ,Погонный метр,
4933,6.52-1-3,Разборка фундаментов железобетонных,1 м3,1,Замена подпорной стенки в рамках благоустройства территории,91738830.0,02.03.03.08 ОБУСТРОЙСТВО ТЕРРИТОРИЙ ЭЛЕМЕНТАМИ ОРГАНИЗАЦИИ РЕЛЬЕФА,Погонный метр,
4934,6.52-1-3,Разборка фундаментов железобетонных,1 м3,1,Замена подпорной стенки в рамках ремонтно-восстановительных работ на объектах благоустройства,91742210.0,02.06.05.07 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ ОРГАНИЗАЦИИ РЕЛЬЕФА ТЕРРИТОРИЙ,Погонный метр,
4935,6.52-1-5,Разборка кирпичных фундаментов,1 м3,1,Демонтаж пандуса в рамках благоустройства территории,91741619.0,02.03.03.12 ОБУСТРОЙСТВО ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
4936,6.52-1-5,Разборка кирпичных фундаментов,1 м3,1,Демонтаж пандуса в рамках ремонтно-восстановительных работ на объектах благоустройства,91742665.0,02.06.05.06 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
4937,6.52-1-5,Разборка кирпичных фундаментов,1 м3,1,Замена пандуса в рамках благоустройства территории,91743575.0,02.03.03.12 ОБУСТРОЙСТВО ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
4938,6.52-1-5,Разборка кирпичных фундаментов,1 м3,1,Замена пандуса в рамках ремонтно-восстановительных работ на объектах благоустройства,91739183.0,02.06.05.06 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
4939,6.52-1-5,Разборка кирпичных фундаментов,1 м3,1,Демонтаж опорной плиты в рамках обустройства объекта,160769866.0,02.03.09 УСТРОЙСТВО ПЛОСКОСТНЫХ ПАРКОВОК И СПЕЦИАЛИЗИРОВАННЫХ СТОЯНОК,Штука,
4940,6.52-1-5,Разборка кирпичных фундаментов,1 м3,1,Замена опорной плиты в рамках обустройства объекта,160769201.0,02.03.09 УСТРОЙСТВО ПЛОСКОСТНЫХ ПАРКОВОК И СПЕЦИАЛИЗИРОВАННЫХ СТОЯНОК,Штука,
4941,6.52-1-5,Разборка кирпичных фундаментов,1 м3,1,Демонтаж подпорной стены в рамках благоустройства территории,91742526.0,02.03.03.08 ОБУСТРОЙСТВО ТЕРРИТОРИЙ ЭЛЕМЕНТАМИ ОРГАНИЗАЦИИ РЕЛЬЕФА,Погонный метр,
4942,6.52-1-5,Разборка кирпичных фундаментов,1 м3,1,Демонтаж подпорной стены в рамках ремонтно-восстановительных работ на объектах благоустройства,91742772.0,02.06.05.07 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ ОРГАНИЗАЦИИ РЕЛЬЕФА ТЕРРИТОРИЙ,Погонный метр,
4943,6.52-1-5,Разборка кирпичных фундаментов,1 м3,1,Замена подпорной стенки в рамках благоустройства территории,91738830.0,02.03.03.08 ОБУСТРОЙСТВО ТЕРРИТОРИЙ ЭЛЕМЕНТАМИ ОРГАНИЗАЦИИ РЕЛЬЕФА,Погонный метр,
4944,6.52-1-5,Разборка кирпичных фундаментов,1 м3,1,Замена подпорной стенки в рамках ремонтно-восстановительных работ на объектах благоустройства,91742210.0,02.06.05.07 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ ОРГАНИЗАЦИИ РЕЛЬЕФА ТЕРРИТОРИЙ,Погонный метр,
4945,6.56-23-1,Ремонт калиток,100 м2 полотна,1,Ремонт ворот (калитки) в рамках благоустройства территории,91742378.0,02.03.03.06 ОБУСТРОЙСТВО МАФ ТЕРРИТОРИЙ,Штука,
4946,6.56-23-1,Ремонт калиток,100 м2 полотна,1,Ремонт ворот (калитки) в рамках благоустройства территорий объектов спорта,60046428.0,02.03.12 РАБОТЫ ПО БЛАГОУСТРОЙСТВУ ТЕРРИТОРИЙ ОБЪЕКТОВ СПОРТА,Штука,
4947,6.56-23-1,Ремонт калиток,100 м2 полотна,1,Ремонт ворот (калитки) в рамках благоустройства территорий учреждений образования,59116697.0,02.03.11 РАБОТЫ ПО БЛАГОУСТРОЙСТВУ ТЕРРИТОРИЙ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ,Квадратный метр,
4948,6.56-23-1,Ремонт калиток,100 м2 полотна,1,Ремонт ворот (калитки) в рамках ремонтно-восстановительных работ на объектах благоустройства,91739144.0,02.06.05.01 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ,Штука,
4949,6.56-23-2,Ремонт ворот,100 м2 полотна,1,Ремонт ворот (калитки) в рамках благоустройства территории,91742378.0,02.03.03.06 ОБУСТРОЙСТВО МАФ ТЕРРИТОРИЙ,Штука,
4950,6.56-23-2,Ремонт ворот,100 м2 полотна,1,Ремонт ворот (калитки) в рамках благоустройства территорий объектов спорта,60046428.0,02.03.12 РАБОТЫ ПО БЛАГОУСТРОЙСТВУ ТЕРРИТОРИЙ ОБЪЕКТОВ СПОРТА,Штука,
4951,6.56-23-2,Ремонт ворот,100 м2 полотна,1,Ремонт ворот (калитки) в рамках благоустройства территорий учреждений образования,59116697.0,02.03.11 РАБОТЫ ПО БЛАГОУСТРОЙСТВУ ТЕРРИТОРИЙ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ,Квадратный метр,
4952,6.56-23-2,Ремонт ворот,100 м2 полотна,1,Ремонт ворот (калитки) в рамках ремонтно-восстановительных работ на объектах благоустройства,91739144.0,02.06.05.01 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ,Штука,
